"subj","stimulustype","item","condition","sentence","response","rt","order","CorrectResponse","Grammaticality","Accuracy","Attractor"
3,"Exp",21,3,"The record from the singer frequently play","j",1.71524810791,4,"j","Ungrammatical",1,"Singular"
3,"Exp",11,1,"The warning from the expert never changes","f",1.21449995041,7,"f","Grammatical",1,"Singular"
3,"Exp",23,1,"The pamphlet from the agency foolishly plagiarizes","f",2.04707503319,9,"f","Grammatical",1,"Singular"
3,"Exp",45,3,"The volunteer in the village frequently dream","j",1.06421399117,11,"j","Ungrammatical",1,"Singular"
3,"Exp",55,1,"The advertisement for the club always works","f",1.06365394592,14,"f","Grammatical",1,"Singular"
3,"Exp",1,3,"The slogan on the poster really surprise","j",1.01266503334,17,"j","Ungrammatical",1,"Singular"
3,"Exp",10,4,"The letter from the lawyers supposedly intimidate","j",1.56334710121,19,"j","Ungrammatical",1,"Plural"
3,"Exp",43,1,"The office with the computer still smells","f",1.06441998482,21,"f","Grammatical",1,"Singular"
3,"Exp",47,1,"The dream about the castle frequently repeats","f",1.14826488495,25,"f","Grammatical",1,"Singular"
3,"Exp",58,4,"The bill from the accountants always arrive","j",1.63200807571,27,"j","Ungrammatical",1,"Plural"
3,"Exp",17,3,"The paycheck for the maid always arrive","j",1.54886484146,30,"j","Ungrammatical",1,"Singular"
3,"Exp",7,1,"The typo in the book always confuses","f",1.02921700478,32,"f","Grammatical",1,"Singular"
3,"Exp",52,2,"The claim by the judges needlessly provokes","f",1.63027215004,34,"f","Grammatical",1,"Plural"
3,"Exp",13,3,"The door to the office unfortunately stick","j",1.28127193451,36,"j","Ungrammatical",1,"Singular"
3,"Exp",39,1,"The composer of the opera never speaks","f",0.92920088768,38,"f","Grammatical",1,"Singular"
3,"Exp",30,4,"The memo for the executives suddenly end","j",1.43214297295,40,"j","Ungrammatical",1,"Plural"
3,"Exp",25,3,"The leader of the riot frequently resist","j",0.94765496254,43,"j","Ungrammatical",1,"Singular"
3,"Exp",2,4,"The label on the bottles usually rip","j",1.0979309082,45,"j","Ungrammatical",1,"Plural"
3,"Exp",32,2,"The office of the accountants apparently stinks","f",0.963448047638,47,"f","Grammatical",1,"Plural"
3,"Exp",54,4,"The envelope for the applications always rip","j",1.34826493263,49,"j","Ungrammatical",1,"Plural"
3,"Exp",60,2,"The museum with the sculptures always amazes","f",1.04534292221,51,"f","Grammatical",1,"Plural"
3,"Exp",57,3,"The contract for the actor rarely satisfy","j",1.39825391769,53,"j","Ungrammatical",1,"Singular"
3,"Exp",3,1,"The wall with the advertisement often changes","f",1.43071007729,55,"f","Grammatical",1,"Singular"
3,"Exp",6,4,"The car near the garages frequently stall","j",2.06546092033,57,"j","Ungrammatical",1,"Plural"
3,"Exp",33,3,"The actor in the film sometimes cry","j",1.08113598824,59,"j","Ungrammatical",1,"Singular"
3,"Exp",24,2,"The service by the preachers potentially helps","f",1.06465101242,61,"f","Grammatical",1,"Plural"
3,"Exp",42,4,"The applicant for the awards supposedly astonishe","j",1.53104114532,63,"j","Ungrammatical",1,"Plural"
3,"Exp",37,3,"The star of the musical always sing","j",1.81609511375,65,"j","Ungrammatical",1,"Singular"
3,"Exp",14,4,"The entrance to the laboratories unexpectedly close","j",1.71524095535,68,"j","Ungrammatical",1,"Plural"
3,"Exp",20,2,"The map of the creeks always confuses","f",1.34717202187,70,"f","Grammatical",1,"Plural"
3,"Exp",26,4,"The light in the hallways unexpectedly change","j",1.29767298698,72,"j","Ungrammatical",1,"Plural"
3,"Exp",44,2,"The demonstrator at the rallies repeatedly yells","f",0.729755163193,75,"f","Grammatical",1,"Plural"
3,"Exp",27,1,"The worker at the factory never steals","f",0.831204175949,80,"f","Grammatical",1,"Singular"
3,"Exp",36,2,"The courier with the messages usually runs","f",0.863729953766,82,"f","Grammatical",1,"Plural"
3,"Exp",59,1,"The friend of the nurse frequently visits","f",1.21509480476,84,"f","Grammatical",1,"Singular"
3,"Exp",35,1,"The assistant for the lab rarely sleeps","f",0.898339033127,86,"f","Grammatical",1,"Singular"
3,"Exp",56,2,"The helicopter of the executives never crashes","f",1.18037605286,90,"f","Grammatical",1,"Plural"
3,"Exp",18,4,"The paint on the fences often change","j",0.881737947464,92,"j","Ungrammatical",1,"Plural"
3,"Exp",5,3,"The problem with the school unfortunately remain","j",1.33163309097,94,"j","Ungrammatical",1,"Singular"
3,"Exp",28,2,"The advisor of the students carefully reads","f",1.18247103691,96,"f","Grammatical",1,"Plural"
3,"Exp",38,4,"The picture of the politicians apparently offend","j",1.99908089638,98,"j","Ungrammatical",1,"Plural"
3,"Exp",49,3,"The lane for the bus apparently help","j",1.54978203773,100,"j","Ungrammatical",1,"Singular"
3,"Exp",15,1,"The apartment with the leak allegedly stinks","f",1.11320304871,102,"f","Grammatical",1,"Singular"
3,"Exp",46,4,"The assistant to the politicians sometimes interject","j",1.79667186737,104,"j","Ungrammatical",1,"Plural"
3,"Exp",50,4,"The announcement about the games never play","j",1.5806388855,106,"j","Ungrammatical",1,"Plural"
3,"Exp",53,3,"The paper from the student clearly succeed","j",1.09707999229,108,"j","Ungrammatical",1,"Singular"
3,"Exp",19,1,"The argument about the bill never ends","f",1.01461911201,110,"f","Grammatical",1,"Singular"
3,"Exp",16,2,"The student with the backpacks probably studies","f",1.36321115494,112,"f","Grammatical",1,"Plural"
3,"Exp",9,3,"The memo from the accountant usually bore","j",1.5315580368,114,"j","Ungrammatical",1,"Singular"
3,"Exp",4,2,"The picture on the postcards frequently amazes","j",1.16296291351,116,"f","Grammatical",0,"Plural"
3,"Exp",29,3,"The principal of the school rarely snap","j",2.1993060112,120,"j","Ungrammatical",1,"Singular"
3,"Exp",48,2,"The story about the goats always delights","f",0.864819049835,122,"f","Grammatical",1,"Plural"
3,"Exp",41,3,"The editor of the book hardly work","j",1.53071212769,124,"j","Ungrammatical",1,"Singular"
3,"Exp",22,4,"The manager of the archives probably remember","j",2.16342282295,126,"j","Ungrammatical",1,"Plural"
3,"Exp",51,1,"The proposal about the park supposedly works","f",1.58073496819,129,"f","Grammatical",1,"Singular"
3,"Exp",40,2,"The teacher with the certificates frequently rants","f",1.09775614738,132,"f","Grammatical",1,"Plural"
3,"Exp",12,2,"The check from the stockbrokers always clears","f",0.698106050491,134,"f","Grammatical",1,"Plural"
3,"Exp",31,1,"The soldier by the tank impatiently waits","f",0.781742095947,136,"f","Grammatical",1,"Singular"
3,"Exp",8,2,"The neighborhood with the museums always recovers","f",0.831442117691,138,"f","Grammatical",1,"Plural"
4,"Exp",34,1,"The input from the consultant always interferes","f",0.930052995682,2,"f","Grammatical",1,"Singular"
4,"Exp",44,3,"The demonstrator at the rally repeatedly yell","j",0.846944093704,4,"j","Ungrammatical",1,"Singular"
4,"Exp",58,1,"The bill from the accountant always arrives","f",0.99772810936,6,"f","Grammatical",1,"Singular"
4,"Exp",10,1,"The letter from the lawyer supposedly intimidates","f",1.04691100121,8,"f","Grammatical",1,"Singular"
4,"Exp",22,1,"The manager of the archive probably remembers","f",1.09559392929,10,"f","Grammatical",1,"Singular"
4,"Exp",27,2,"The worker at the factories never steals","j",0.797353982925,13,"f","Grammatical",0,"Plural"
4,"Exp",28,3,"The advisor of the student carefully read","j",0.864902973175,15,"j","Ungrammatical",1,"Singular"
4,"Exp",36,3,"The courier with the message usually run","j",0.730570077896,17,"j","Ungrammatical",1,"Singular"
4,"Exp",40,3,"The teacher with the certificate frequently rant","j",0.998728990555,19,"j","Ungrammatical",1,"Singular"
4,"Exp",1,4,"The slogan on the posters really surprise","j",0.712489128113,21,"j","Ungrammatical",1,"Plural"
4,"Exp",32,3,"The office of the accountant apparently stink","j",0.962553977966,23,"j","Ungrammatical",1,"Singular"
4,"Exp",24,3,"The service by the preacher potentially help","j",0.830899000168,25,"j","Ungrammatical",1,"Singular"
4,"Exp",13,4,"The door to the offices unfortunately stick","f",1.11414313316,27,"j","Ungrammatical",0,"Plural"
4,"Exp",8,3,"The neighborhood with the museum always recover","j",0.763292789459,31,"j","Ungrammatical",1,"Singular"
4,"Exp",5,4,"The problem with the schools unfortunately remain","j",0.713538169861,34,"j","Ungrammatical",1,"Plural"
4,"Exp",33,4,"The actor in the films sometimes cry","f",0.747644901276,38,"j","Ungrammatical",0,"Plural"
4,"Exp",11,2,"The warning from the experts never changes","f",0.947219848633,41,"f","Grammatical",1,"Plural"
4,"Exp",43,2,"The office with the computers still smells","f",0.680660009384,44,"f","Grammatical",1,"Plural"
4,"Exp",19,2,"The argument about the bills never ends","j",0.665165901184,46,"f","Grammatical",0,"Plural"
4,"Exp",6,1,"The car near the garage frequently stalls","f",0.931084156036,49,"f","Grammatical",1,"Singular"
4,"Exp",7,2,"The typo in the books always confuses","f",0.695037841797,51,"f","Grammatical",1,"Plural"
4,"Exp",20,3,"The map of the creek always confuse","j",0.628797054291,53,"j","Ungrammatical",1,"Singular"
4,"Exp",60,3,"The museum with the sculpture always amaze","j",0.813593149185,55,"j","Ungrammatical",1,"Singular"
4,"Exp",16,3,"The student with the backpack probably study","j",0.762794971466,57,"j","Ungrammatical",1,"Singular"
4,"Exp",39,2,"The composer of the operas never speaks","f",0.72958111763,59,"f","Grammatical",1,"Plural"
4,"Exp",31,2,"The soldier by the tanks impatiently waits","j",1.29816198349,61,"f","Grammatical",0,"Plural"
4,"Exp",4,3,"The picture on the postcard frequently amaze","j",0.581359148026,63,"j","Ungrammatical",1,"Singular"
4,"Exp",49,4,"The lane for the buses apparently help","j",0.681020021439,65,"j","Ungrammatical",1,"Plural"
4,"Exp",9,4,"The memo from the accountants usually bore","j",0.81348991394,67,"j","Ungrammatical",1,"Plural"
4,"Exp",37,4,"The star of the musicals always sing","j",0.714663982391,69,"j","Ungrammatical",1,"Plural"
4,"Exp",41,4,"The editor of the books hardly work","j",0.830463171005,71,"j","Ungrammatical",1,"Plural"
4,"Exp",30,1,"The memo for the executive suddenly ends","j",0.58106303215,74,"f","Grammatical",0,"Singular"
4,"Exp",26,1,"The light in the hallway unexpectedly changes","f",0.596765995026,76,"f","Grammatical",1,"Singular"
4,"Exp",15,2,"The apartment with the leaks allegedly stinks","f",0.679856061935,78,"f","Grammatical",1,"Plural"
4,"Exp",52,3,"The claim by the judge needlessly provoke","j",0.846103906631,80,"j","Ungrammatical",1,"Singular"
4,"Exp",48,3,"The story about the goat always delight","j",0.646807909012,83,"j","Ungrammatical",1,"Singular"
4,"Exp",51,2,"The proposal about the parks supposedly works","j",0.562617063522,85,"f","Grammatical",0,"Plural"
4,"Exp",42,1,"The applicant for the award supposedly astonishes","j",0.980907917023,87,"f","Grammatical",0,"Singular"
4,"Exp",57,4,"The contract for the actors rarely satisfy","j",0.779748916626,89,"j","Ungrammatical",1,"Plural"
4,"Exp",17,4,"The paycheck for the maids always arrive","j",0.780615091324,91,"j","Ungrammatical",1,"Plural"
4,"Exp",47,2,"The dream about the castles frequently repeats","f",0.696558952332,93,"f","Grammatical",1,"Plural"
4,"Exp",2,1,"The label on the bottle usually rips","f",0.847863912582,95,"f","Grammatical",1,"Singular"
4,"Exp",12,3,"The check from the stockbroker always clear","j",0.947518825531,98,"j","Ungrammatical",1,"Singular"
4,"Exp",55,2,"The advertisement for the clubs always works","f",0.79715180397,100,"f","Grammatical",1,"Plural"
4,"Exp",50,1,"The announcement about the game never plays","f",1.19794893265,102,"f","Grammatical",1,"Singular"
4,"Exp",21,4,"The record from the singers frequently play","j",0.697313785553,104,"j","Ungrammatical",1,"Plural"
4,"Exp",35,2,"The assistant for the labs rarely sleeps","f",0.896641969681,106,"f","Grammatical",1,"Plural"
4,"Exp",25,4,"The leader of the riots frequently resist","j",0.63045501709,108,"j","Ungrammatical",1,"Plural"
4,"Exp",29,4,"The principal of the schools rarely snap","j",0.681772947311,111,"j","Ungrammatical",1,"Plural"
4,"Exp",54,1,"The envelope for the application always rips","f",0.764673948288,113,"f","Grammatical",1,"Singular"
4,"Exp",56,3,"The helicopter of the executive never crash","j",0.681002140045,117,"j","Ungrammatical",1,"Singular"
4,"Exp",23,2,"The pamphlet from the agencies foolishly plagiarizes","f",0.896349191666,120,"f","Grammatical",1,"Plural"
4,"Exp",53,4,"The paper from the students clearly succeed","j",0.830312013626,122,"j","Ungrammatical",1,"Plural"
4,"Exp",38,1,"The picture of the politician apparently offends","f",0.764530897141,124,"f","Grammatical",1,"Singular"
4,"Exp",3,2,"The wall with the advertisements often changes","f",1.31364703178,126,"f","Grammatical",1,"Plural"
4,"Exp",45,4,"The volunteer in the villages frequently dream","j",0.76548910141,128,"j","Ungrammatical",1,"Plural"
4,"Exp",46,1,"The assistant to the politician sometimes interjects","f",0.846806049347,130,"f","Grammatical",1,"Singular"
4,"Exp",14,1,"The entrance to the laboratory unexpectedly closes","f",0.830557823181,132,"f","Grammatical",1,"Singular"
4,"Exp",59,2,"The friend of the nurses frequently visits","f",0.581222057343,134,"f","Grammatical",1,"Plural"
4,"Exp",18,1,"The paint on the fence often changes","f",0.613173007965,137,"f","Grammatical",1,"Singular"
5,"Exp",39,3,"The composer of the opera never speak","j",0.930338144302,2,"j","Ungrammatical",1,"Singular"
5,"Exp",15,3,"The apartment with the leak allegedly stink","j",0.896191120148,4,"j","Ungrammatical",1,"Singular"
5,"Exp",23,3,"The pamphlet from the agency foolishly plagiarize","j",0.777239084244,6,"j","Ungrammatical",1,"Singular"
5,"Exp",8,4,"The neighborhood with the museums always recover","j",0.697814226151,8,"j","Ungrammatical",1,"Plural"
5,"Exp",7,3,"The typo in the book always confuse","j",0.929844856262,11,"j","Ungrammatical",1,"Singular"
5,"Exp",38,2,"The picture of the politicians apparently offends","f",1.31425404549,13,"f","Grammatical",1,"Plural"
5,"Exp",16,4,"The student with the backpacks probably study","j",0.847450971603,15,"j","Ungrammatical",1,"Plural"
5,"Exp",53,1,"The paper from the student clearly succeeds","f",0.996458053589,17,"f","Grammatical",1,"Singular"
5,"Exp",46,2,"The assistant to the politicians sometimes interjects","f",0.796549081802,21,"f","Grammatical",1,"Plural"
5,"Exp",21,1,"The record from the singer frequently plays","f",0.763250827789,23,"f","Grammatical",1,"Singular"
5,"Exp",52,4,"The claim by the judges needlessly provoke","j",0.912828922272,25,"j","Ungrammatical",1,"Plural"
5,"Exp",32,4,"The office of the accountants apparently stink","f",1.13081407547,27,"j","Ungrammatical",0,"Plural"
5,"Exp",54,2,"The envelope for the applications always rips","f",0.715034008026,29,"f","Grammatical",1,"Plural"
5,"Exp",26,2,"The light in the hallways unexpectedly changes","f",0.580344200134,31,"f","Grammatical",1,"Plural"
5,"Exp",48,4,"The story about the goats always delight","j",0.831295013428,34,"j","Ungrammatical",1,"Plural"
5,"Exp",9,1,"The memo from the accountant usually bores","f",0.696718931198,36,"f","Grammatical",1,"Singular"
5,"Exp",60,4,"The museum with the sculptures always amaze","j",0.829735994339,38,"j","Ungrammatical",1,"Plural"
5,"Exp",58,2,"The bill from the accountants always arrives","f",0.814125061035,40,"f","Grammatical",1,"Plural"
5,"Exp",3,3,"The wall with the advertisement often change","j",0.581579208374,42,"j","Ungrammatical",1,"Singular"
5,"Exp",12,4,"The check from the stockbrokers always clear","j",0.681236982346,44,"j","Ungrammatical",1,"Plural"
5,"Exp",49,1,"The lane for the bus apparently helps","f",0.730506181717,46,"f","Grammatical",1,"Singular"
5,"Exp",17,1,"The paycheck for the maid always arrives","f",0.747526168823,49,"f","Grammatical",1,"Singular"
5,"Exp",59,3,"The friend of the nurse frequently visit","j",0.764756917953,51,"j","Ungrammatical",1,"Singular"
5,"Exp",11,3,"The warning from the expert never change","j",0.813585042953,53,"j","Ungrammatical",1,"Singular"
5,"Exp",5,1,"The problem with the school unfortunately remains","f",0.913855075836,56,"f","Grammatical",1,"Singular"
5,"Exp",18,2,"The paint on the fences often changes","f",0.797739982605,58,"f","Grammatical",1,"Plural"
5,"Exp",19,3,"The argument about the bill never end","j",0.798752784729,60,"j","Ungrammatical",1,"Singular"
5,"Exp",44,4,"The demonstrator at the rallies repeatedly yell","f",1.51445317268,64,"j","Ungrammatical",0,"Plural"
5,"Exp",50,2,"The announcement about the games never plays","f",1.03007912636,66,"f","Grammatical",1,"Plural"
5,"Exp",10,2,"The letter from the lawyers supposedly intimidates","f",0.947896003723,68,"f","Grammatical",1,"Plural"
5,"Exp",27,3,"The worker at the factory never steal","j",0.964494943619,71,"j","Ungrammatical",1,"Singular"
5,"Exp",1,1,"The slogan on the poster really surprises","f",0.846103191376,74,"f","Grammatical",1,"Singular"
5,"Exp",42,2,"The applicant for the awards supposedly astonishes","f",1.12959694862,76,"f","Grammatical",1,"Plural"
5,"Exp",43,3,"The office with the computer still smell","j",0.698008775711,78,"j","Ungrammatical",1,"Singular"
5,"Exp",55,3,"The advertisement for the club always work","j",0.780284881592,80,"j","Ungrammatical",1,"Singular"
5,"Exp",57,1,"The contract for the actor rarely satisfies","f",0.680037021637,82,"f","Grammatical",1,"Singular"
5,"Exp",29,1,"The principal of the school rarely snaps","f",1.24837303162,84,"f","Grammatical",1,"Singular"
5,"Exp",34,2,"The input from the consultants always interferes","f",1.06328988075,86,"f","Grammatical",1,"Plural"
5,"Exp",33,1,"The actor in the film sometimes cries","f",0.714328050613,88,"f","Grammatical",1,"Singular"
5,"Exp",45,1,"The volunteer in the village frequently dreams","f",0.597274065018,90,"f","Grammatical",1,"Singular"
5,"Exp",37,1,"The star of the musical always sings","f",0.647613048553,93,"f","Grammatical",1,"Singular"
5,"Exp",31,3,"The soldier by the tank impatiently wait","j",0.732385158539,95,"j","Ungrammatical",1,"Singular"
5,"Exp",40,4,"The teacher with the certificates frequently rant","f",0.780353069305,98,"j","Ungrammatical",0,"Plural"
5,"Exp",6,2,"The car near the garages frequently stalls","f",1.01450514793,100,"f","Grammatical",1,"Plural"
5,"Exp",22,2,"The manager of the archives probably remembers","f",1.11293292046,102,"f","Grammatical",1,"Plural"
5,"Exp",35,3,"The assistant for the lab rarely sleep","j",0.663793802261,104,"j","Ungrammatical",1,"Singular"
5,"Exp",56,4,"The helicopter of the executives never crash","j",1.14747810364,106,"j","Ungrammatical",1,"Plural"
5,"Exp",28,4,"The advisor of the students carefully read","j",1.18143701553,108,"j","Ungrammatical",1,"Plural"
5,"Exp",14,2,"The entrance to the laboratories unexpectedly closes","f",0.964074134827,110,"f","Grammatical",1,"Plural"
5,"Exp",20,4,"The map of the creeks always confuse","j",1.02932405472,112,"j","Ungrammatical",1,"Plural"
5,"Exp",51,3,"The proposal about the park supposedly work","j",1.66550898552,116,"j","Ungrammatical",1,"Singular"
5,"Exp",41,1,"The editor of the book hardly works","f",0.612818002701,119,"f","Grammatical",1,"Singular"
5,"Exp",47,3,"The dream about the castle frequently repeat","j",0.73114490509,122,"j","Ungrammatical",1,"Singular"
5,"Exp",4,4,"The picture on the postcards frequently amaze","j",0.729835033417,125,"j","Ungrammatical",1,"Plural"
5,"Exp",2,2,"The label on the bottles usually rips","f",0.782029151917,128,"f","Grammatical",1,"Plural"
5,"Exp",24,4,"The service by the preachers potentially help","j",0.71425318718,130,"j","Ungrammatical",1,"Plural"
5,"Exp",36,4,"The courier with the messages usually run","j",0.613066196442,132,"j","Ungrammatical",1,"Plural"
5,"Exp",13,1,"The door to the office unfortunately sticks","f",0.747006893158,135,"f","Grammatical",1,"Singular"
5,"Exp",25,1,"The leader of the riot frequently resists","f",1.0315079689,137,"f","Grammatical",1,"Singular"
5,"Exp",30,2,"The memo for the executives suddenly ends","f",0.64764714241,139,"f","Grammatical",1,"Plural"
6,"Exp",6,3,"The car near the garage frequently stall","j",0.513818025589,1,"j","Ungrammatical",1,"Singular"
6,"Exp",7,4,"The typo in the books always confuse","j",0.612196922302,3,"j","Ungrammatical",1,"Plural"
6,"Exp",32,1,"The office of the accountant apparently stinks","f",0.745921850204,6,"f","Grammatical",1,"Singular"
6,"Exp",27,4,"The worker at the factories never steal","j",0.78058385849,8,"j","Ungrammatical",1,"Plural"
6,"Exp",21,2,"The record from the singers frequently plays","f",0.946693181992,10,"f","Grammatical",1,"Plural"
6,"Exp",33,2,"The actor in the films sometimes cries","f",0.613929033279,13,"f","Grammatical",1,"Plural"
6,"Exp",28,1,"The advisor of the student carefully reads","f",0.931463003159,15,"f","Grammatical",1,"Singular"
6,"Exp",43,4,"The office with the computers still smell","j",0.597967147827,18,"j","Ungrammatical",1,"Plural"
6,"Exp",11,4,"The warning from the experts never change","j",0.731040000916,21,"j","Ungrammatical",1,"Plural"
6,"Exp",30,3,"The memo for the executive suddenly end","j",0.564656972885,23,"j","Ungrammatical",1,"Singular"
6,"Exp",37,2,"The star of the musicals always sings","f",0.714032888412,25,"f","Grammatical",1,"Plural"
6,"Exp",10,3,"The letter from the lawyer supposedly intimidate","j",0.714360952377,27,"j","Ungrammatical",1,"Singular"
6,"Exp",19,4,"The argument about the bills never end","j",0.847700119019,29,"j","Ungrammatical",1,"Plural"
6,"Exp",57,2,"The contract for the actors rarely satisfies","f",0.896254062653,31,"f","Grammatical",1,"Plural"
6,"Exp",53,2,"The paper from the students clearly succeeds","f",0.562860965729,33,"f","Grammatical",1,"Plural"
6,"Exp",55,4,"The advertisement for the clubs always work","j",1.29642105103,36,"j","Ungrammatical",1,"Plural"
6,"Exp",44,1,"The demonstrator at the rally repeatedly yells","f",0.630300998688,39,"f","Grammatical",1,"Singular"
6,"Exp",24,1,"The service by the preacher potentially helps","f",0.747988939285,41,"f","Grammatical",1,"Singular"
6,"Exp",14,3,"The entrance to the laboratory unexpectedly close","j",0.81475520134,43,"j","Ungrammatical",1,"Singular"
6,"Exp",47,4,"The dream about the castles frequently repeat","j",0.763790130615,45,"j","Ungrammatical",1,"Plural"
6,"Exp",12,1,"The check from the stockbroker always clears","f",0.81433391571,47,"f","Grammatical",1,"Singular"
6,"Exp",39,4,"The composer of the operas never speak","j",1.63214302063,50,"j","Ungrammatical",1,"Plural"
6,"Exp",58,3,"The bill from the accountant always arrive","j",0.663156986237,53,"j","Ungrammatical",1,"Singular"
6,"Exp",35,4,"The assistant for the labs rarely sleep","j",0.93073797226,55,"j","Ungrammatical",1,"Plural"
6,"Exp",26,3,"The light in the hallway unexpectedly change","j",1.14816999435,57,"j","Ungrammatical",1,"Singular"
6,"Exp",20,1,"The map of the creek always confuses","f",1.04675197601,59,"f","Grammatical",1,"Singular"
6,"Exp",49,2,"The lane for the buses apparently helps","f",1.18111896515,61,"f","Grammatical",1,"Plural"
6,"Exp",31,4,"The soldier by the tanks impatiently wait","j",0.730977058411,63,"j","Ungrammatical",1,"Plural"
6,"Exp",2,3,"The label on the bottle usually rip","j",0.88235783577,66,"j","Ungrammatical",1,"Singular"
6,"Exp",15,4,"The apartment with the leaks allegedly stink","j",0.747326135635,68,"j","Ungrammatical",1,"Plural"
6,"Exp",34,3,"The input from the consultant always interfere","j",0.763605833054,70,"j","Ungrammatical",1,"Singular"
6,"Exp",38,3,"The picture of the politician apparently offend","j",1.09793996811,72,"j","Ungrammatical",1,"Singular"
6,"Exp",4,1,"The picture on the postcard frequently amazes","f",0.94642496109,75,"f","Grammatical",1,"Singular"
6,"Exp",17,2,"The paycheck for the maids always arrives","f",0.546934127808,77,"f","Grammatical",1,"Plural"
6,"Exp",36,1,"The courier with the message usually runs","f",0.731189012527,80,"f","Grammatical",1,"Singular"
6,"Exp",51,4,"The proposal about the parks supposedly work","j",0.59727191925,82,"j","Ungrammatical",1,"Plural"
6,"Exp",42,3,"The applicant for the award supposedly astonishe","j",1.01434707642,84,"j","Ungrammatical",1,"Singular"
6,"Exp",56,1,"The helicopter of the executive never crashes","f",0.714030981064,86,"f","Grammatical",1,"Singular"
6,"Exp",45,2,"The volunteer in the villages frequently dreams","f",0.647461891174,88,"f","Grammatical",1,"Plural"
6,"Exp",60,1,"The museum with the sculpture always amazes","f",0.563071012497,90,"f","Grammatical",1,"Singular"
6,"Exp",52,1,"The claim by the judge needlessly provokes","f",0.964074134827,95,"f","Grammatical",1,"Singular"
6,"Exp",46,3,"The assistant to the politician sometimes interject","f",1.22980499268,99,"j","Ungrammatical",0,"Singular"
6,"Exp",1,2,"The slogan on the posters really surprises","f",1.06297707558,101,"f","Grammatical",1,"Plural"
6,"Exp",16,1,"The student with the backpack probably studies","f",0.712913036346,104,"f","Grammatical",1,"Singular"
6,"Exp",3,4,"The wall with the advertisements often change","j",0.947958946228,106,"j","Ungrammatical",1,"Plural"
6,"Exp",40,1,"The teacher with the certificate frequently rants","f",0.798478841782,108,"f","Grammatical",1,"Singular"
6,"Exp",22,3,"The manager of the archive probably remember","j",1.02952599525,110,"j","Ungrammatical",1,"Singular"
6,"Exp",5,2,"The problem with the schools unfortunately remains","f",0.780704975128,112,"f","Grammatical",1,"Plural"
6,"Exp",48,1,"The story about the goat always delights","f",0.545768022537,114,"f","Grammatical",1,"Singular"
6,"Exp",23,4,"The pamphlet from the agencies foolishly plagiarize","f",0.82887005806,116,"j","Ungrammatical",0,"Plural"
6,"Exp",25,2,"The leader of the riots frequently resists","f",0.731029987335,118,"f","Grammatical",1,"Plural"
6,"Exp",29,2,"The principal of the schools rarely snaps","f",0.830796957016,120,"f","Grammatical",1,"Plural"
6,"Exp",59,4,"The friend of the nurses frequently visit","f",1.21494603157,124,"j","Ungrammatical",0,"Plural"
6,"Exp",9,2,"The memo from the accountants usually bores","f",0.746987104416,127,"f","Grammatical",1,"Plural"
6,"Exp",54,3,"The envelope for the application always rip","j",0.714317798615,129,"j","Ungrammatical",1,"Singular"
6,"Exp",8,1,"The neighborhood with the museum always recovers","f",0.780924081802,131,"f","Grammatical",1,"Singular"
6,"Exp",18,3,"The paint on the fence often change","j",1.04871797562,133,"j","Ungrammatical",1,"Singular"
6,"Exp",50,3,"The announcement about the game never play","j",0.797744989395,135,"j","Ungrammatical",1,"Singular"
6,"Exp",41,2,"The editor of the books hardly works","f",0.779690027237,137,"f","Grammatical",1,"Plural"
6,"Exp",13,2,"The door to the offices unfortunately sticks","f",0.729518890381,139,"f","Grammatical",1,"Plural"
7,"Exp",14,4,"The entrance to the laboratories unexpectedly close","f",1.26428413391,2,"j","Ungrammatical",0,"Plural"
7,"Exp",39,1,"The composer of the opera never speaks","f",0.846105098724,4,"f","Grammatical",1,"Singular"
7,"Exp",7,1,"The typo in the book always confuses","f",1.21385598183,6,"f","Grammatical",1,"Singular"
7,"Exp",59,1,"The friend of the nurse frequently visits","j",1.08062410355,8,"f","Grammatical",0,"Singular"
7,"Exp",11,1,"The warning from the expert never changes","f",1.24785685539,10,"f","Grammatical",1,"Singular"
7,"Exp",13,3,"The door to the office unfortunately stick","j",0.930016040802,13,"j","Ungrammatical",1,"Singular"
7,"Exp",60,2,"The museum with the sculptures always amazes","f",1.16401600838,17,"f","Grammatical",1,"Plural"
7,"Exp",56,2,"The helicopter of the executives never crashes","f",1.39751791954,19,"f","Grammatical",1,"Plural"
7,"Exp",40,2,"The teacher with the certificates frequently rants","f",1.54891705513,21,"f","Grammatical",1,"Plural"
7,"Exp",34,4,"The input from the consultants always interfere","f",1.7813539505,23,"j","Ungrammatical",0,"Plural"
7,"Exp",44,2,"The demonstrator at the rallies repeatedly yells","f",1.08071088791,25,"f","Grammatical",1,"Plural"
7,"Exp",46,4,"The assistant to the politicians sometimes interject","j",1.61175704002,27,"j","Ungrammatical",1,"Plural"
7,"Exp",36,2,"The courier with the messages usually runs","f",1.36444687843,30,"f","Grammatical",1,"Plural"
7,"Exp",52,2,"The claim by the judges needlessly provokes","f",1.89789390564,32,"f","Grammatical",1,"Plural"
7,"Exp",8,2,"The neighborhood with the museums always recovers","f",2.01588916779,34,"f","Grammatical",1,"Plural"
7,"Exp",47,1,"The dream about the castle frequently repeats","f",1.48111701012,36,"f","Grammatical",1,"Singular"
7,"Exp",38,4,"The picture of the politicians apparently offend","j",1.96458911896,38,"j","Ungrammatical",1,"Plural"
